x,y,theta
0.08093122628641448,1.3673621670255394,1.567940150409683
0.031028936358469178,1.3713075554077343,1.6383919073391073
-0.019027282454562543,1.3717301687536867,1.7088159644982825
-0.06898918394220568,1.3686294522313147,1.7792530652728704
-0.11860869605403447,1.3620184955064891,1.849701232156172
-0.16764055560610464,1.3519349732721262,1.920124642720273
-0.21584078052700503,1.338423791193335,1.9905632385652288
-0.2629693634573468,1.3215509543638377,2.0610107614017075
-0.3087964639222475,1.3014095594302288,2.13143525561752
-0.35309066750384577,1.2780890855865168,2.201873750220761
-0.3956313939662947,1.2517058168340076,2.2723188883320358
-0.43621552180716944,1.2224017761174877,2.3427455163913455
-0.47463290194737573,1.1903092194520877,2.4131844837430156
-0.510693385699894,1.1555899717328568,2.483626978309384
-0.5442296723077388,1.1184266052890208,2.5540552123847586
-0.5750602533109355,1.0789892282956846,2.6244951751014547
-0.6030359861856185,1.037478526169529,2.6949360960308937
-0.6280330608779455,0.9941086518931938,2.7653661186294087
-0.6499055764907423,0.9490816912400561,2.8358055446418877
-0.668552500338254,0.9026266865058894,2.9062444900310087
-0.6838975997114735,0.8549787031775574,2.9766772579625833
-0.6958413597535399,0.8063661105453271,3.0471149507684174
-0.7043270189324301,0.7570330032390494,3.117552588985875
-0.7093259118952985,0.7072250828076703,-3.0951946389606633
-0.7108566820913991,0.6571897297443924,-3.02475941749496
-0.7087624021575214,0.6071776720185933,-2.9543331009576024
-0.7030233726932217,0.5574478240278209,-2.883909424020877
-0.6947135257915757,0.5080786406475484,-2.8132883983306822
-0.6816114829979205,0.4598081434570641,-2.743220670693337
-0.6632680469957352,0.4132484184791834,-2.67392320102648
-0.6521440783033537,0.3644676230795068,-2.599714696252704
-0.6291582009898976,0.32287896809759475,-2.535814223329508
-0.5808646547280608,0.32401920073508345,-2.537770755637787
-0.5363267076359574,0.3433653316080924,-2.572532901623105
-0.4949241966342942,0.3714054001293381,-2.6263532114682016
-0.4502046160899866,0.39392051650205506,-2.6740762307064045
-0.40467939122005436,0.4147508542372814,-2.722772589145869
-0.35814818077098526,0.4332226058313232,-2.7712035191996454
-0.31077746623406177,0.44942149525206787,-2.819629037375428
-0.262682349380249,0.4633219982068824,-2.8680959322661663
-0.213966489782169,0.4748606412590972,-2.9165037180282205
-0.16475306103441523,0.48404914204654775,-2.9650188331738967
-0.1151498887468008,0.4908227221514061,-3.0133993643895085
-0.06527715619673466,0.49519855928110235,-3.0620944143299482
-0.015256179237904717,0.4972363182866212,-3.1119481890493486
0.03480798841143571,0.496875474970828,3.129525313321812
0.08473332763362734,0.4932038990993819,3.069449920132138
0.1344123758391963,0.4870311437583949,3.0128628327474694
0.18364613688684708,0.47795970174042685,2.955840863545278
0.23228104516961162,0.46608970050827886,2.8987772677956585
0.28015425155773666,0.4514500527877318,2.8416988720571474
0.32699274090394376,0.4337934045827698,2.7840736291633785
0.3743701744106459,0.41753579039039124,2.7379969920534624
0.424109040809798,0.4127554733619885,2.7250330482174885
0.4738582097804168,0.4071199788319169,2.7124785761226793
0.5232981890169804,0.39972730095660847,2.698115908464791
0.5575619128473527,0.4297660798113317,2.7525285739964467
0.5700115612665648,0.47811778423028833,2.838084895863802
0.577952071173881,0.5275498456797433,2.924189140818589
0.5823800115245141,0.5774007502098742,3.010052806266277
0.582036487999254,0.627453832583261,3.0959729595248717
0.577542935537128,0.677305221886924,-3.1012826557011266
0.5687679702981936,0.7265821770015869,-3.0153620017483007
0.555818884244058,0.774931412633581,-2.929429244316084
0.5387396670340809,0.8219800479098276,-2.8435151049619023
0.517655847036808,0.8673779272323406,-2.757612551021232
0.49303973263329914,0.9109588368415806,-2.671433585260731
0.46385122548675223,0.9516040083265821,-2.586554689206988
0.4331330143374501,0.9911303734543642,-2.498285552322246
0.3982155264473244,1.0265191420485598,-2.413744624417241
0.35542344387666186,1.052608621874195,-2.344703291558824
0.35323241780076137,1.0688333577878493,-2.2970509970825557
0.40230501675352975,1.058303636500405,-2.324957715519364
0.44966374376994556,1.042218280971638,-2.3634997489464116
0.49601435330630594,1.022721285405665,-2.4038074605518
0.5412658245787222,1.001190568962796,-2.445321965151598
0.5854797472052415,0.9777683266268046,-2.486836469751394
0.6287180892449395,0.9525619391097154,-2.5283055573612208
0.6709557007843749,0.9256341059145394,-2.569728184429888
0.7120790136761752,0.8970021784550598,-2.6111508114985558
0.7519718180582372,0.8666825499457497,-2.6525862292910443
0.7905474082344657,0.8347157083349435,-2.6940342442920486
0.8277482907913486,0.8011659979366842,-2.735482259293054
0.863518528570457,0.7660989174279065,-2.776929408564442
0.8978099444939585,0.7295833733332567,-2.8183756254568935
0.9305825060009387,0.6916918488507258,-2.8598218423493442
0.9617952090661777,0.652496335090926,-2.901263200587947
0.9913694156770732,0.6120504807606365,-2.9426988944344075
1.01918489937691,0.5703876648027861,-2.9841345882808685
1.045124163886007,0.5275427327907456,-3.0255861039903342
1.0692071990214438,0.48362136976020514,-3.0670562956480136
1.091607155329985,0.4388081765353857,-3.108526487305694
1.112510261881192,0.39329291905969693,3.1334251735738174
1.132313956487111,0.3473083945976957,3.0925648323508295
1.1516907389127449,0.3011417287757,3.0520206112521926
1.1708532792765225,0.25488632228911196,3.0121034552413946
1.189578187531302,0.20845198124340425,2.972790022790246
