_X,_Y,ID,LAYER,ENTITY
516.55038,218.62186,1,AB_REFERENCE_LINE,INSERT
1116.55038,218.62186,2,AB_REFERENCE_LINE,INSERT
516.55038,218.62186,3,AB_REFERENCE_LINE,LINE
1116.55038,218.62186,3,AB_REFERENCE_LINE,LINE
816.55038,218.62186,4,AB_REFERENCE_LINE,INSERT
1.00000,8.50000,5,AB_POINT_LIST,LWPOLYLINE
1.00000,0.00000,5,AB_POINT_LIST,LWPOLYLINE
3.00000,0.00000,5,AB_POINT_LIST,LWPOLYLINE
3.00000,8.50000,5,AB_POINT_LIST,LWPOLYLINE
1.00000,8.50000,5,AB_POINT_LIST,LWPOLYLINE
1.00000,8.25000,6,AB_POINT_LIST,INSERT
781.19955,415.75334,7,AB_POINT_MARKER,INSERT
1.00000,8.25000,8,AB_POINT_LIST,INSERT
753.48371,384.10176,9,AB_POINT_MARKER,INSERT
1.00000,8.12500,10,AB_POINT_LIST,INSERT
745.57038,370.85471,11,AB_POINT_MARKER,INSERT
1.00000,8.00000,12,AB_POINT_LIST,INSERT
727.30788,347.42511,13,AB_POINT_MARKER,INSERT
1.00000,7.87500,14,AB_POINT_LIST,INSERT
709.58788,330.27097,15,AB_POINT_MARKER,INSERT
1.00000,7.75000,16,AB_POINT_LIST,INSERT
672.85955,319.43577,17,AB_POINT_MARKER,INSERT
1.00000,7.62500,18,AB_POINT_LIST,INSERT
637.27038,320.55655,19,AB_POINT_MARKER,INSERT
1.00000,7.50000,20,AB_POINT_LIST,INSERT
602.74705,348.64545,21,AB_POINT_MARKER,INSERT
1.00000,7.37500,22,AB_POINT_LIST,INSERT
601.60371,348.20168,23,AB_POINT_MARKER,INSERT
1.00000,7.25000,24,AB_POINT_LIST,INSERT
575.10788,383.53402,25,AB_POINT_MARKER,INSERT
1.00000,7.12500,26,AB_POINT_LIST,INSERT
574.89705,420.35353,27,AB_POINT_MARKER,INSERT
1.00000,7.00000,28,AB_POINT_LIST,INSERT
575.50371,456.42326,29,AB_POINT_MARKER,INSERT
1.00000,6.87500,30,AB_POINT_LIST,INSERT
575.85371,492.26965,31,AB_POINT_MARKER,INSERT
1.00000,6.75000,32,AB_POINT_LIST,INSERT
575.79705,528.00000,33,AB_POINT_MARKER,INSERT
1.00000,6.62500,34,AB_POINT_LIST,INSERT
576.23288,563.49575,35,AB_POINT_MARKER,INSERT
1.00000,6.50000,36,AB_POINT_LIST,INSERT
589.92038,599.62166,37,AB_POINT_MARKER,INSERT
1.00000,6.37500,38,AB_POINT_LIST,INSERT
603.46621,619.30333,39,AB_POINT_MARKER,INSERT
1.00000,6.25000,40,AB_POINT_LIST,INSERT
622.51038,636.39390,41,AB_POINT_MARKER,INSERT
1.00000,6.12500,42,AB_POINT_LIST,INSERT
639.17038,646.39439,43,AB_POINT_MARKER,INSERT
1.00000,6.00000,44,AB_POINT_LIST,INSERT
675.37038,655.65871,45,AB_POINT_MARKER,INSERT
1.00000,5.87500,46,AB_POINT_LIST,INSERT
710.74371,656.49165,47,AB_POINT_MARKER,INSERT
1.00000,5.75000,48,AB_POINT_LIST,INSERT
746.30621,655.94126,49,AB_POINT_MARKER,INSERT
1.00000,5.62500,50,AB_POINT_LIST,INSERT
782.92038,655.87582,51,AB_POINT_MARKER,INSERT
1.00000,5.50000,52,AB_POINT_LIST,INSERT
819.20288,656.14382,53,AB_POINT_MARKER,INSERT
1.00000,5.37500,54,AB_POINT_LIST,INSERT
855.49038,655.57572,55,AB_POINT_MARKER,INSERT
1.00000,5.25000,56,AB_POINT_LIST,INSERT
891.31038,656.03579,57,AB_POINT_MARKER,INSERT
1.00000,5.12500,58,AB_POINT_LIST,INSERT
926.94288,656.31810,59,AB_POINT_MARKER,INSERT
1.00000,5.00000,60,AB_POINT_LIST,INSERT
962.65788,656.35820,61,AB_POINT_MARKER,INSERT
1.00000,4.87500,62,AB_POINT_LIST,INSERT
1000.03371,647.06073,63,AB_POINT_MARKER,INSERT
1.00000,4.75000,64,AB_POINT_LIST,INSERT
1020.32705,635.66511,65,AB_POINT_MARKER,INSERT
1.00000,4.62500,66,AB_POINT_LIST,INSERT
1035.49038,621.54900,67,AB_POINT_MARKER,INSERT
1.00000,4.50000,68,AB_POINT_LIST,INSERT
1047.08371,599.33617,69,AB_POINT_MARKER,INSERT
1.00000,4.37500,70,AB_POINT_LIST,INSERT
1055.80038,563.30931,71,AB_POINT_MARKER,INSERT
1.00000,4.25000,72,AB_POINT_LIST,INSERT
1057.30371,528.00000,73,AB_POINT_MARKER,INSERT
1.00000,4.12500,74,AB_POINT_LIST,INSERT
1049.75038,491.56647,75,AB_POINT_MARKER,INSERT
1.00000,4.00000,76,AB_POINT_LIST,INSERT
1033.91038,467.24734,77,AB_POINT_MARKER,INSERT
1.00000,3.87500,78,AB_POINT_LIST,INSERT
1024.12038,455.20735,79,AB_POINT_MARKER,INSERT
1.00000,3.75000,80,AB_POINT_LIST,INSERT
998.49788,436.72186,81,AB_POINT_MARKER,INSERT
1.00000,3.62500,82,AB_POINT_LIST,INSERT
962.15621,436.45538,83,AB_POINT_MARKER,INSERT
1.00000,3.50000,84,AB_POINT_LIST,INSERT
926.36288,436.22176,85,AB_POINT_MARKER,INSERT
1.00000,3.37500,86,AB_POINT_LIST,INSERT
889.90705,435.94374,87,AB_POINT_MARKER,INSERT
1.00000,3.25000,88,AB_POINT_LIST,INSERT
854.31955,436.60349,89,AB_POINT_MARKER,INSERT
1.00000,3.12500,90,AB_POINT_LIST,INSERT
818.40288,436.03637,91,AB_POINT_MARKER,INSERT
1.00000,3.00000,92,AB_POINT_LIST,INSERT
786.46705,418.72432,93,AB_POINT_MARKER,INSERT
1.00000,2.87500,94,AB_POINT_LIST,INSERT
788.97705,444.67431,95,AB_POINT_MARKER,INSERT
1.00000,2.75000,96,AB_POINT_LIST,INSERT
622.63266,636.00000,97,CROSS_WEBS_HORIZ,LINE
