_X,_Y,ID,LAYER,ENTITY
1.00000,2.12500,106,AB_POINT_LIST,INSERT
940.93898,445.60568,107,AB_POINT_MARKER,INSERT
1.00000,2.00000,108,AB_POINT_LIST,INSERT
928.27547,437.54970,109,AB_POINT_MARKER,INSERT
1.00000,1.87500,110,AB_POINT_LIST,INSERT
910.57126,433.08370,111,AB_POINT_MARKER,INSERT
1.00000,1.75000,112,AB_POINT_LIST,INSERT
891.66143,429.61413,113,AB_POINT_MARKER,INSERT
1.00000,1.62500,114,AB_POINT_LIST,INSERT
870.86441,427.21507,115,AB_POINT_MARKER,INSERT
1.00000,1.50000,116,AB_POINT_LIST,INSERT
852.72291,424.87597,117,AB_POINT_MARKER,INSERT
1.00000,1.37500,118,AB_POINT_LIST,INSERT
1042.87187,528.00000,119,ALIGNMENT_LINE,LINE
589.12813,528.00000,119,ALIGNMENT_LINE,LINE
1042.87187,528.00000,120,ALIGNMENT_LINE,INSERT
589.12813,528.00000,121,ALIGNMENT_LINE,INSERT
1042.37187,528.00000,122,ALIGNMENT_LINE_MARK,LINE
1039.12187,528.00000,122,ALIGNMENT_LINE_MARK,LINE
589.62813,528.00000,123,ALIGNMENT_LINE_MARK,LINE
592.87813,528.00000,123,ALIGNMENT_LINE_MARK,LINE
1041.09460,530.47202,124,GROMMET_MARK,POINT
1038.00974,554.22671,125,GROMMET_MARK,POINT
1029.94683,576.78312,126,GROMMET_MARK,POINT
1039.81023,510.90442,127,GROMMET_MARK,POINT
1017.27428,597.11064,128,GROMMET_MARK,POINT
1035.13463,491.86027,129,GROMMET_MARK,POINT
597.42659,496.96895,130,GROMMET_MARK,POINT
608.08207,475.51749,131,GROMMET_MARK,POINT
623.45812,457.17006,132,GROMMET_MARK,POINT
642.86886,443.16026,133,GROMMET_MARK,POINT
665.02236,434.02262,134,GROMMET_MARK,POINT
687.74815,426.30713,135,GROMMET_MARK,POINT
710.58105,418.91464,136,GROMMET_MARK,POINT
733.51648,411.84663,137,GROMMET_MARK,POINT
756.54981,405.10452,138,GROMMET_MARK,POINT
779.80927,399.25476,139,GROMMET_MARK,POINT
803.73336,398.30708,140,GROMMET_MARK,POINT
827.56458,401.13912,141,GROMMET_MARK,POINT
851.36831,404.20182,142,GROMMET_MARK,POINT
875.15149,407.42029,143,GROMMET_MARK,POINT
898.91308,410.79439,144,GROMMET_MARK,POINT
922.50229,415.10271,145,GROMMET_MARK,POINT
944.68822,424.11880,146,GROMMET_MARK,POINT
964.25980,437.91947,147,GROMMET_MARK,POINT
980.20257,455.78939,148,GROMMET_MARK,POINT
991.69014,476.80227,149,GROMMET_MARK,POINT
1011.83317,486.11204,150,GROMMET_MARK,POINT
590.88163,528.00000,151,GROMMET_MARK,POINT
993.32882,595.49346,152,GROMMET_MARK,POINT
971.28278,598.33937,153,GROMMET_MARK,POINT
953.38875,614.24863,154,GROMMET_MARK,POINT
932.25553,625.50418,155,GROMMET_MARK,POINT
909.06821,631.47485,156,GROMMET_MARK,POINT
885.12708,631.82581,157,GROMMET_MARK,POINT
861.77471,626.53738,158,GROMMET_MARK,POINT
839.83878,616.82533,159,GROMMET_MARK,POINT
817.25772,609.00778,160,GROMMET_MARK,POINT
793.44294,610.68197,161,GROMMET_MARK,POINT
771.55877,620.25219,162,GROMMET_MARK,POINT
751.40401,633.22545,163,GROMMET_MARK,POINT
729.03156,641.78158,164,GROMMET_MARK,POINT
705.34004,645.30948,165,GROMMET_MARK,POINT
681.44534,643.64300,166,GROMMET_MARK,POINT
658.47290,636.86062,167,GROMMET_MARK,POINT
637.50471,625.28180,168,GROMMET_MARK,POINT
619.52839,609.45190,169,GROMMET_MARK,POINT
605.39062,590.11651,170,GROMMET_MARK,POINT
595.75729,568.18634,171,GROMMET_MARK,POINT
591.46125,548.31862,172,GROMMET_MARK,POINT
994.07503,480.95880,173,STANDARD_PATCH,INSERT
955.81498,484.59706,174,STANDARD_PATCH_MARK,LINE
955.31510,484.60763,174,STANDARD_PATCH_MARK,LINE
955.31510,484.60763,175,STANDARD_PATCH_MARK,LINE
955.32567,485.10752,175,STANDARD_PATCH_MARK,LINE
956.06576,520.09970,176,STANDARD_PATCH_MARK,LINE
956.07633,520.59958,176,STANDARD_PATCH_MARK,LINE
956.07633,520.59958,177,STANDARD_PATCH_MARK,LINE
956.57622,520.58901,177,STANDARD_PATCH_MARK,LINE
991.56839,519.84892,178,STANDARD_PATCH_MARK,LINE
992.06828,519.83835,178,STANDARD_PATCH_MARK,LINE
992.06828,519.83835,179,STANDARD_PATCH_MARK,LINE
992.05771,519.33846,179,STANDARD_PATCH_MARK,LINE
990.80716,483.85697,180,STANDARD_PATCH_MARK,LINE
991.30705,483.84640,180,STANDARD_PATCH_MARK,LINE
991.30705,483.84640,181,STANDARD_PATCH_MARK,LINE
991.31762,484.34629,181,STANDARD_PATCH_MARK,LINE
975.07081,595.01210,182,STANDARD_PATCH,INSERT
985.29236,557.96364,183,STANDARD_PATCH_MARK,LINE
