_X,_Y,ID,LAYER,ENTITY
-22.19954,-28.29910,121,COVER_HEM,LWPOLYLINE
-20.24063,-29.73173,121,COVER_HEM,LWPOLYLINE
-18.18957,-31.02899,121,COVER_HEM,LWPOLYLINE
-16.05569,-32.18499,121,COVER_HEM,LWPOLYLINE
-13.84872,-33.19445,121,COVER_HEM,LWPOLYLINE
-11.57870,-34.05279,121,COVER_HEM,LWPOLYLINE
-9.25596,-34.75610,121,COVER_HEM,LWPOLYLINE
-6.89108,-35.30115,121,COVER_HEM,LWPOLYLINE
-4.49483,-35.68552,121,COVER_HEM,LWPOLYLINE
-2.07817,-35.90796,121,COVER_HEM,LWPOLYLINE
0.34727,-35.99789,121,COVER_HEM,LWPOLYLINE
2.77378,-36.05026,121,COVER_HEM,LWPOLYLINE
5.20041,-36.09893,121,COVER_HEM,LWPOLYLINE
7.62716,-36.14392,121,COVER_HEM,LWPOLYLINE
10.05402,-36.18521,121,COVER_HEM,LWPOLYLINE
12.48097,-36.22282,121,COVER_HEM,LWPOLYLINE
14.90801,-36.25673,121,COVER_HEM,LWPOLYLINE
17.33512,-36.28695,121,COVER_HEM,LWPOLYLINE
19.76231,-36.31349,121,COVER_HEM,LWPOLYLINE
22.18956,-36.33633,121,COVER_HEM,LWPOLYLINE
24.61685,-36.35548,121,COVER_HEM,LWPOLYLINE
27.04420,-36.37094,121,COVER_HEM,LWPOLYLINE
29.47157,-36.38271,121,COVER_HEM,LWPOLYLINE
31.89897,-36.39079,121,COVER_HEM,LWPOLYLINE
34.32638,-36.39518,121,COVER_HEM,LWPOLYLINE
36.75380,-36.39588,121,COVER_HEM,LWPOLYLINE
39.18122,-36.39289,121,COVER_HEM,LWPOLYLINE
41.60863,-36.38621,121,COVER_HEM,LWPOLYLINE
44.03601,-36.37584,121,COVER_HEM,LWPOLYLINE
46.46336,-36.36177,121,COVER_HEM,LWPOLYLINE
48.89068,-36.34402,121,COVER_HEM,LWPOLYLINE
51.31795,-36.32258,121,COVER_HEM,LWPOLYLINE
53.74516,-36.29744,121,COVER_HEM,LWPOLYLINE
56.17230,-36.26862,121,COVER_HEM,LWPOLYLINE
58.59937,-36.23610,121,COVER_HEM,LWPOLYLINE
61.02636,-36.19990,121,COVER_HEM,LWPOLYLINE
63.45325,-36.16000,121,COVER_HEM,LWPOLYLINE
65.88004,-36.11641,121,COVER_HEM,LWPOLYLINE
68.30672,-36.06914,121,COVER_HEM,LWPOLYLINE
70.73328,-36.01817,121,COVER_HEM,LWPOLYLINE
73.15954,-35.95363,121,COVER_HEM,LWPOLYLINE
75.58086,-35.78865,121,COVER_HEM,LWPOLYLINE
77.98618,-35.46583,121,COVER_HEM,LWPOLYLINE
80.36422,-34.98141,121,COVER_HEM,LWPOLYLINE
82.70418,-34.33772,121,COVER_HEM,LWPOLYLINE
84.99541,-33.53771,121,COVER_HEM,LWPOLYLINE
87.22747,-32.58501,121,COVER_HEM,LWPOLYLINE
89.39021,-31.48395,121,COVER_HEM,LWPOLYLINE
91.47377,-30.23956,121,COVER_HEM,LWPOLYLINE
93.46867,-28.85749,121,COVER_HEM,LWPOLYLINE
95.36584,-27.34404,121,COVER_HEM,LWPOLYLINE
97.15662,-25.70610,121,COVER_HEM,LWPOLYLINE
98.83286,-23.95112,121,COVER_HEM,LWPOLYLINE
100.38695,-22.08710,121,COVER_HEM,LWPOLYLINE
101.81179,-20.12252,121,COVER_HEM,LWPOLYLINE
103.10091,-18.06633,121,COVER_HEM,LWPOLYLINE
104.24843,-15.92789,121,COVER_HEM,LWPOLYLINE
105.24913,-13.71693,121,COVER_HEM,LWPOLYLINE
106.09846,-11.44352,121,COVER_HEM,LWPOLYLINE
106.79254,-9.11801,121,COVER_HEM,LWPOLYLINE
107.32822,-6.75098,121,COVER_HEM,LWPOLYLINE
107.70306,-4.35323,121,COVER_HEM,LWPOLYLINE
107.91535,-1.93565,121,COVER_HEM,LWPOLYLINE
107.96412,0.49074,121,COVER_HEM,LWPOLYLINE
107.84916,2.91490,121,COVER_HEM,LWPOLYLINE
107.57098,5.32578,121,COVER_HEM,LWPOLYLINE
107.13086,7.71242,121,COVER_HEM,LWPOLYLINE
106.53079,10.06395,121,COVER_HEM,LWPOLYLINE
105.77352,12.36965,121,COVER_HEM,LWPOLYLINE
104.86248,14.61904,121,COVER_HEM,LWPOLYLINE
103.80182,16.80188,121,COVER_HEM,LWPOLYLINE
102.59638,18.90821,121,COVER_HEM,LWPOLYLINE
101.25164,20.92846,121,COVER_HEM,LWPOLYLINE
99.77372,22.85343,121,COVER_HEM,LWPOLYLINE
98.16935,24.67436,121,COVER_HEM,LWPOLYLINE
96.44584,26.38294,121,COVER_HEM,LWPOLYLINE
94.61104,27.97141,121,COVER_HEM,LWPOLYLINE
92.67329,29.43253,121,COVER_HEM,LWPOLYLINE
90.64142,30.75965,121,COVER_HEM,LWPOLYLINE
88.52468,31.94673,121,COVER_HEM,LWPOLYLINE
86.33270,32.98837,121,COVER_HEM,LWPOLYLINE
84.07548,33.87981,121,COVER_HEM,LWPOLYLINE
81.76327,34.61701,121,COVER_HEM,LWPOLYLINE
79.40662,35.19659,121,COVER_HEM,LWPOLYLINE
77.01625,35.61602,121,COVER_HEM,LWPOLYLINE
74.60303,35.87319,121,COVER_HEM,LWPOLYLINE
72.17856,35.98496,121,COVER_HEM,LWPOLYLINE
69.75289,36.07366,121,COVER_HEM,LWPOLYLINE
67.33627,36.30288,121,COVER_HEM,LWPOLYLINE
64.94116,36.69850,121,COVER_HEM,LWPOLYLINE
62.57818,37.25503,121,COVER_HEM,LWPOLYLINE
60.25797,37.96871,121,COVER_HEM,LWPOLYLINE
57.99118,38.83747,121,COVER_HEM,LWPOLYLINE
55.78809,39.85700,121,COVER_HEM,LWPOLYLINE
53.65871,41.02264,121,COVER_HEM,LWPOLYLINE
51.61273,42.32915,121,COVER_HEM,LWPOLYLINE
49.65945,43.77059,121,COVER_HEM,LWPOLYLINE
47.80777,45.34038,121,COVER_HEM,LWPOLYLINE
46.06607,47.03139,121,COVER_HEM,LWPOLYLINE
44.44231,48.83594,121,COVER_HEM,LWPOLYLINE
42.94386,50.74582,121,COVER_HEM,LWPOLYLINE
41.57752,52.75234,121,COVER_HEM,LWPOLYLINE
40.34951,54.84639,121,COVER_HEM,LWPOLYLINE
39.26544,57.01843,121,COVER_HEM,LWPOLYLINE
38.33013,59.25859,121,COVER_HEM,LWPOLYLINE
37.54812,61.55670,121,COVER_HEM,LWPOLYLINE
36.92271,63.90229,121,COVER_HEM,LWPOLYLINE
36.45566,66.28462,121,COVER_HEM,LWPOLYLINE
36.15422,68.69323,121,COVER_HEM,LWPOLYLINE
180.00000,0.00000,119,ALIGNMENT_LINE,LINE
-36.00000,0.00000,119,ALIGNMENT_LINE,LINE
