_X,_Y,ID,LAYER,ENTITY
959.86269,428.28234,88,CROSS_WEBS_VERT,LINE
959.86269,596.29379,88,CROSS_WEBS_VERT,LINE
995.86269,464.22320,89,CROSS_WEBS_VERT,LINE
995.86269,560.52026,89,CROSS_WEBS_VERT,LINE
1008.64059,528.00000,90,ALIGNMENT_LINE,LINE
623.35941,528.00000,90,ALIGNMENT_LINE,LINE
1008.64059,528.00000,91,ALIGNMENT_LINE,INSERT
623.35941,528.00000,92,ALIGNMENT_LINE,INSERT
1008.14059,528.00000,93,ALIGNMENT_LINE_MARK,LINE
1005.89059,528.00000,93,ALIGNMENT_LINE_MARK,LINE
623.85941,528.00000,94,ALIGNMENT_LINE_MARK,LINE
626.10941,528.00000,94,ALIGNMENT_LINE_MARK,LINE
887.86269,420.00000,95,CROSS_WEBS_DIAG,LINE
871.76617,393.63743,95,CROSS_WEBS_DIAG,LINE
816.03507,410.58767,96,COVER_HEM,LWPOLYLINE
851.46461,414.82153,96,COVER_HEM,LWPOLYLINE
871.19035,392.78133,96,COVER_HEM,LWPOLYLINE
887.77971,386.84863,96,COVER_HEM,LWPOLYLINE
924.35247,393.61841,96,COVER_HEM,LWPOLYLINE
949.76279,419.24836,96,COVER_HEM,LWPOLYLINE
960.51101,427.51943,96,COVER_HEM,LWPOLYLINE
990.18623,455.32346,96,COVER_HEM,LWPOLYLINE
996.74334,463.72625,96,COVER_HEM,LWPOLYLINE
1007.46298,491.78908,96,COVER_HEM,LWPOLYLINE
1009.46464,528.16016,96,COVER_HEM,LWPOLYLINE
996.73278,561.04262,96,COVER_HEM,LWPOLYLINE
993.58951,564.68521,96,COVER_HEM,LWPOLYLINE
960.47397,597.09477,96,COVER_HEM,LWPOLYLINE
953.93172,600.92022,96,COVER_HEM,LWPOLYLINE
924.01708,610.31643,96,COVER_HEM,LWPOLYLINE
887.76981,610.39261,96,COVER_HEM,LWPOLYLINE
851.74631,603.56542,96,COVER_HEM,LWPOLYLINE
815.96110,601.93969,96,COVER_HEM,LWPOLYLINE
780.09768,610.73553,96,COVER_HEM,LWPOLYLINE
744.00297,619.33562,96,COVER_HEM,LWPOLYLINE
709.16114,620.95134,96,COVER_HEM,LWPOLYLINE
672.64783,612.88244,96,COVER_HEM,LWPOLYLINE
