_X,_Y,ID,LAYER,ENTITY
594.60151,262.72317,149,CUT_PANELS-1,LWPOLYLINE
587.03489,298.09273,149,CUT_PANELS-1,LWPOLYLINE
567.50352,328.53587,149,CUT_PANELS-1,LWPOLYLINE
538.54303,350.12973,149,CUT_PANELS-1,LWPOLYLINE
520.60151,357.06444,149,CUT_PANELS-1,LWPOLYLINE
520.60151,151.77314,149,CUT_PANELS-1,LWPOLYLINE
549.70169,167.40407,149,CUT_PANELS-1,LWPOLYLINE
574.08105,194.10277,149,CUT_PANELS-1,LWPOLYLINE
589.24090,226.99254,149,CUT_PANELS-1,LWPOLYLINE
594.60151,262.72317,149,CUT_PANELS-1,LWPOLYLINE
521.60151,356.67793,150,CUT_PANELS-2,LWPOLYLINE
504.87954,363.14126,150,CUT_PANELS-2,LWPOLYLINE
472.70318,377.83418,150,CUT_PANELS-2,LWPOLYLINE
457.07344,409.35737,150,CUT_PANELS-2,LWPOLYLINE
447.60151,423.40942,150,CUT_PANELS-2,LWPOLYLINE
447.60151,151.07988,150,CUT_PANELS-2,LWPOLYLINE
482.10123,144.70229,150,CUT_PANELS-2,LWPOLYLINE
517.83740,150.28842,150,CUT_PANELS-2,LWPOLYLINE
521.60151,152.31028,150,CUT_PANELS-2,LWPOLYLINE
521.60151,356.67793,150,CUT_PANELS-2,LWPOLYLINE
448.60151,421.92587,151,CUT_PANELS-3,LWPOLYLINE
436.92898,439.24263,151,CUT_PANELS-3,LWPOLYLINE
406.96654,459.50055,151,CUT_PANELS-3,LWPOLYLINE
374.60151,466.44399,151,CUT_PANELS-3,LWPOLYLINE
374.60151,192.90574,151,CUT_PANELS-3,LWPOLYLINE
384.89642,188.35428,151,CUT_PANELS-3,LWPOLYLINE
415.22906,169.12221,151,CUT_PANELS-3,LWPOLYLINE
446.53502,151.27703,151,CUT_PANELS-3,LWPOLYLINE
448.60151,150.89502,151,CUT_PANELS-3,LWPOLYLINE
448.60151,421.92587,151,CUT_PANELS-3,LWPOLYLINE
375.60151,466.22946,152,CUT_PANELS-4,LWPOLYLINE
371.60309,467.08726,152,CUT_PANELS-4,LWPOLYLINE
335.96773,460.90236,152,CUT_PANELS-4,LWPOLYLINE
305.59724,442.07125,152,CUT_PANELS-4,LWPOLYLINE
301.60151,441.72977,152,CUT_PANELS-4,LWPOLYLINE
301.60151,214.21029,152,CUT_PANELS-4,LWPOLYLINE
317.59329,212.30362,152,CUT_PANELS-4,LWPOLYLINE
352.13743,202.83728,152,CUT_PANELS-4,LWPOLYLINE
375.60151,192.46363,152,CUT_PANELS-4,LWPOLYLINE
375.60151,466.22946,152,CUT_PANELS-4,LWPOLYLINE
302.60151,441.81523,153,CUT_PANELS-5,LWPOLYLINE
274.15409,439.38406,153,CUT_PANELS-5,LWPOLYLINE
239.78830,449.51652,153,CUT_PANELS-5,LWPOLYLINE
228.60151,449.37587,153,CUT_PANELS-5,LWPOLYLINE
228.60151,216.17005,153,CUT_PANELS-5,LWPOLYLINE
246.09189,216.91766,153,CUT_PANELS-5,LWPOLYLINE
282.00729,216.54648,153,CUT_PANELS-5,LWPOLYLINE
302.60151,214.09106,153,CUT_PANELS-5,LWPOLYLINE
302.60151,441.81523,153,CUT_PANELS-5,LWPOLYLINE
229.60151,449.38844,154,CUT_PANELS-6,LWPOLYLINE
203.62382,449.06181,154,CUT_PANELS-6,LWPOLYLINE
169.20108,437.96450,154,CUT_PANELS-6,LWPOLYLINE
155.60151,428.43613,154,CUT_PANELS-6,LWPOLYLINE
155.60151,209.44503,154,CUT_PANELS-6,LWPOLYLINE
176.48804,203.69809,154,CUT_PANELS-6,LWPOLYLINE
210.41302,215.39261,154,CUT_PANELS-6,LWPOLYLINE
229.60151,216.21280,154,CUT_PANELS-6,LWPOLYLINE
229.60151,449.38844,154,CUT_PANELS-6,LWPOLYLINE
156.60151,429.13677,155,CUT_PANELS-7,LWPOLYLINE
139.58051,417.21122,155,CUT_PANELS-7,LWPOLYLINE
117.39565,388.64713,155,CUT_PANELS-7,LWPOLYLINE
104.62460,354.82689,155,CUT_PANELS-7,LWPOLYLINE
101.95914,326.37695,155,CUT_PANELS-7,LWPOLYLINE
106.00888,298.16719,155,CUT_PANELS-7,LWPOLYLINE
113.43317,270.32403,155,CUT_PANELS-7,LWPOLYLINE
120.90177,242.36482,155,CUT_PANELS-7,LWPOLYLINE
141.80303,213.24169,155,CUT_PANELS-7,LWPOLYLINE
156.60151,209.16988,155,CUT_PANELS-7,LWPOLYLINE
156.60151,429.13677,155,CUT_PANELS-7,LWPOLYLINE
274.05176,438.37167,156,STRAP_MARK,INSERT
305.92082,441.09526,157,STRAP_MARK,INSERT
471.96493,377.07196,158,STRAP_MARK,INSERT
538.05493,349.24630,159,STRAP_MARK,INSERT
504.49125,362.21924,160,STRAP_MARK,INSERT
588.27311,227.28178,161,STRAP_MARK,INSERT
517.51445,151.25008,162,STRAP_MARK,INSERT
415.74469,169.97934,163,STRAP_MARK,INSERT
385.36895,189.23874,164,STRAP_MARK,INSERT
352.47361,203.78203,165,STRAP_MARK,INSERT
282.07184,217.54587,166,STRAP_MARK,INSERT
210.22481,216.38547,167,STRAP_MARK,INSERT
176.45484,204.74439,168,STRAP_MARK,INSERT
142.40927,214.11205,169,STRAP_MARK,INSERT
121.82074,242.79943,170,STRAP_MARK,INSERT
106.99034,298.36776,171,STRAP_MARK,INSERT
121.82074,242.79943,172,COVER_FULLNESS,LWPOLYLINE
142.40927,214.11205,172,COVER_FULLNESS,LWPOLYLINE
176.45484,204.74439,172,COVER_FULLNESS,LWPOLYLINE
210.22481,216.38547,172,COVER_FULLNESS,LWPOLYLINE
246.07570,217.91788,172,COVER_FULLNESS,LWPOLYLINE
282.07184,217.54587,172,COVER_FULLNESS,LWPOLYLINE
317.78569,213.28776,172,COVER_FULLNESS,LWPOLYLINE
352.47361,203.78203,172,COVER_FULLNESS,LWPOLYLINE
385.36895,189.23874,172,COVER_FULLNESS,LWPOLYLINE
415.74469,169.97934,172,COVER_FULLNESS,LWPOLYLINE
446.88321,152.22961,172,COVER_FULLNESS,LWPOLYLINE
482.11530,145.71663,172,COVER_FULLNESS,LWPOLYLINE
517.51445,151.25008,172,COVER_FULLNESS,LWPOLYLINE
549.07824,168.20432,172,COVER_FULLNESS,LWPOLYLINE
573.23789,194.66240,172,COVER_FULLNESS,LWPOLYLINE
588.27311,227.28178,172,COVER_FULLNESS,LWPOLYLINE
593.58561,262.69175,172,COVER_FULLNESS,LWPOLYLINE
586.09504,297.70575,172,COVER_FULLNESS,LWPOLYLINE
566.76002,327.84287,172,COVER_FULLNESS,LWPOLYLINE
538.05493,349.24630,172,COVER_FULLNESS,LWPOLYLINE
504.49125,362.21924,172,COVER_FULLNESS,LWPOLYLINE
471.96493,377.07196,172,COVER_FULLNESS,LWPOLYLINE
456.20705,408.85358,172,COVER_FULLNESS,LWPOLYLINE
436.20819,438.52285,172,COVER_FULLNESS,LWPOLYLINE
406.56712,458.56349,172,COVER_FULLNESS,LWPOLYLINE
371.58298,466.06882,172,COVER_FULLNESS,LWPOLYLINE
336.32985,459.95026,172,COVER_FULLNESS,LWPOLYLINE
305.92082,441.09526,172,COVER_FULLNESS,LWPOLYLINE
274.05176,438.37167,172,COVER_FULLNESS,LWPOLYLINE
239.65011,448.51471,172,COVER_FULLNESS,LWPOLYLINE
203.78716,448.06378,172,COVER_FULLNESS,LWPOLYLINE
169.65141,437.05900,172,COVER_FULLNESS,LWPOLYLINE
140.27781,416.47875,172,COVER_FULLNESS,LWPOLYLINE
118.27791,388.15281,172,COVER_FULLNESS,LWPOLYLINE
105.60768,354.59957,172,COVER_FULLNESS,LWPOLYLINE
102.96584,326.40170,172,COVER_FULLNESS,LWPOLYLINE
106.99034,298.36776,172,COVER_FULLNESS,LWPOLYLINE
114.39935,270.58189,172,COVER_FULLNESS,LWPOLYLINE
121.82074,242.79943,172,COVER_FULLNESS,LWPOLYLINE
441.32111,390.66113,173,POOL_OUTLINE,LWPOLYLINE
438.96309,398.12183,173,POOL_OUTLINE,LWPOLYLINE
435.82998,405.29163,173,POOL_OUTLINE,LWPOLYLINE
431.95686,412.09026,173,POOL_OUTLINE,LWPOLYLINE
427.38708,418.44160,173,POOL_OUTLINE,LWPOLYLINE
422.17181,424.27455,173,POOL_OUTLINE,LWPOLYLINE
416.36942,429.52381,173,POOL_OUTLINE,LWPOLYLINE
410.04489,434.13062,173,POOL_OUTLINE,LWPOLYLINE
403.26901,438.04339,173,POOL_OUTLINE,LWPOLYLINE
396.11764,441.21834,173,POOL_OUTLINE,LWPOLYLINE
388.67084,443.61991,173,POOL_OUTLINE,LWPOLYLINE
381.01197,445.22121,173,POOL_OUTLINE,LWPOLYLINE
373.22679,446.00433,173,POOL_OUTLINE,LWPOLYLINE
365.40244,445.96049,173,POOL_OUTLINE,LWPOLYLINE
357.62651,445.09018,173,POOL_OUTLINE,LWPOLYLINE
349.98607,443.40315,173,POOL_OUTLINE,LWPOLYLINE
342.56665,440.91829,173,POOL_OUTLINE,LWPOLYLINE
335.45131,437.66341,173,POOL_OUTLINE,LWPOLYLINE
328.71970,433.67495,173,POOL_OUTLINE,LWPOLYLINE
322.44718,428.99756,173,POOL_OUTLINE,LWPOLYLINE
316.70399,423.68361,173,POOL_OUTLINE,LWPOLYLINE
441.32111,390.66113,174,POOL_OUTLINE,LWPOLYLINE
443.19145,384.75756,174,POOL_OUTLINE,LWPOLYLINE
445.68288,379.08808,174,POOL_OUTLINE,LWPOLYLINE
448.76678,373.71781,174,POOL_OUTLINE,LWPOLYLINE
452.40772,368.70845,174,POOL_OUTLINE,LWPOLYLINE
456.56389,364.11753,174,POOL_OUTLINE,LWPOLYLINE
461.18753,359.99780,174,POOL_OUTLINE,LWPOLYLINE
466.22553,356.39658,174,POOL_OUTLINE,LWPOLYLINE
471.62001,353.35525,174,POOL_OUTLINE,LWPOLYLINE
477.30902,350.90873,174,POOL_OUTLINE,LWPOLYLINE
477.30902,350.90873,175,POOL_OUTLINE,LINE
521.19467,334.76383,175,POOL_OUTLINE,LINE
565.66665,224.77417,176,POOL_OUTLINE,LWPOLYLINE
568.89900,232.46903,176,POOL_OUTLINE,LWPOLYLINE
571.31303,240.45849,176,POOL_OUTLINE,LWPOLYLINE
572.88250,248.65578,176,POOL_OUTLINE,LWPOLYLINE
573.59039,256.97190,176,POOL_OUTLINE,LWPOLYLINE
573.42900,265.31653,176,POOL_OUTLINE,LWPOLYLINE
572.40009,273.59906,176,POOL_OUTLINE,LWPOLYLINE
570.51483,281.72954,176,POOL_OUTLINE,LWPOLYLINE
567.79370,289.61968,176,POOL_OUTLINE,LWPOLYLINE
564.26623,297.18380,176,POOL_OUTLINE,LWPOLYLINE
559.97075,304.33975,176,POOL_OUTLINE,LWPOLYLINE
554.95388,311.00984,176,POOL_OUTLINE,LWPOLYLINE
549.27013,317.12162,176,POOL_OUTLINE,LWPOLYLINE
542.98120,322.60872,176,POOL_OUTLINE,LWPOLYLINE
536.15540,327.41156,176,POOL_OUTLINE,LWPOLYLINE
528.86683,331.47798,176,POOL_OUTLINE,LWPOLYLINE
521.19467,334.76383,176,POOL_OUTLINE,LWPOLYLINE
430.88179,183.60809,177,POOL_OUTLINE,LWPOLYLINE
438.41834,178.43046,177,POOL_OUTLINE,LWPOLYLINE
446.45904,174.07679,177,POOL_OUTLINE,LWPOLYLINE
454.91416,170.59566,177,POOL_OUTLINE,LWPOLYLINE
463.68934,168.02592,177,POOL_OUTLINE,LWPOLYLINE
472.68664,166.39625,177,POOL_OUTLINE,LWPOLYLINE
481.80567,165.72484,177,POOL_OUTLINE,LWPOLYLINE
490.94463,166.01917,177,POOL_OUTLINE,LWPOLYLINE
500.00155,167.27597,177,POOL_OUTLINE,LWPOLYLINE
508.87535,169.48121,177,POOL_OUTLINE,LWPOLYLINE
517.46699,172.61028,177,POOL_OUTLINE,LWPOLYLINE
525.68059,176.62825,177,POOL_OUTLINE,LWPOLYLINE
533.42448,181.49029,177,POOL_OUTLINE,LWPOLYLINE
540.61225,187.14214,177,POOL_OUTLINE,LWPOLYLINE
547.16367,193.52071,177,POOL_OUTLINE,LWPOLYLINE
553.00563,200.55483,177,POOL_OUTLINE,LWPOLYLINE
558.07294,208.16599,177,POOL_OUTLINE,LWPOLYLINE
562.30904,216.26925,177,POOL_OUTLINE,LWPOLYLINE
565.66665,224.77417,177,POOL_OUTLINE,LWPOLYLINE
430.88179,183.60809,178,POOL_OUTLINE,LWPOLYLINE
407.49896,199.62789,178,POOL_OUTLINE,LWPOLYLINE
382.52205,213.02731,178,POOL_OUTLINE,LWPOLYLINE
356.24353,223.64945,178,POOL_OUTLINE,LWPOLYLINE
328.97111,231.36993,178,POOL_OUTLINE,LWPOLYLINE
301.02415,236.09834,178,POOL_OUTLINE,LWPOLYLINE
272.72990,237.77932,178,POOL_OUTLINE,LWPOLYLINE
272.72990,237.77932,179,POOL_OUTLINE,LINE
222.79330,238.03942,179,POOL_OUTLINE,LINE
222.79330,238.03942,180,POOL_OUTLINE,LWPOLYLINE
216.94555,237.81034,180,POOL_OUTLINE,LWPOLYLINE
211.14109,237.06401,180,POOL_OUTLINE,LWPOLYLINE
205.42560,235.80630,180,POOL_OUTLINE,LWPOLYLINE
199.84403,234.04709,180,POOL_OUTLINE,LWPOLYLINE
194.44030,231.80023,180,POOL_OUTLINE,LWPOLYLINE
189.25690,229.08340,180,POOL_OUTLINE,LWPOLYLINE
140.83275,249.07552,181,POOL_OUTLINE,LWPOLYLINE
141.93451,245.69002,181,POOL_OUTLINE,LWPOLYLINE
143.39503,242.44311,181,POOL_OUTLINE,LWPOLYLINE
145.19726,239.37269,181,POOL_OUTLINE,LWPOLYLINE
147.32019,236.51460,181,POOL_OUTLINE,LWPOLYLINE
149.73902,233.90218,181,POOL_OUTLINE,LWPOLYLINE
152.42554,231.56592,181,POOL_OUTLINE,LWPOLYLINE
155.34840,229.53308,181,POOL_OUTLINE,LWPOLYLINE
158.47348,227.82739,181,POOL_OUTLINE,LWPOLYLINE
161.76432,226.46876,181,POOL_OUTLINE,LWPOLYLINE
165.18251,225.47303,181,POOL_OUTLINE,LWPOLYLINE
168.68817,224.85182,181,POOL_OUTLINE,LWPOLYLINE
172.24038,224.61240,181,POOL_OUTLINE,LWPOLYLINE
175.79769,224.75754,181,POOL_OUTLINE,LWPOLYLINE
179.31858,225.28556,181,POOL_OUTLINE,LWPOLYLINE
182.76198,226.19030,181,POOL_OUTLINE,LWPOLYLINE
186.08769,227.46119,181,POOL_OUTLINE,LWPOLYLINE
189.25690,229.08340,181,POOL_OUTLINE,LWPOLYLINE
140.83275,249.07552,182,POOL_OUTLINE,LINE
126.31513,303.52065,182,POOL_OUTLINE,LINE
271.84888,417.06038,183,POOL_OUTLINE,LWPOLYLINE
262.27293,421.72392,183,POOL_OUTLINE,LWPOLYLINE
252.25639,425.34553,183,POOL_OUTLINE,LWPOLYLINE
241.91223,427.88436,183,POOL_OUTLINE,LWPOLYLINE
231.35714,429.31178,183,POOL_OUTLINE,LWPOLYLINE
220.71020,429.61168,183,POOL_OUTLINE,LWPOLYLINE
210.09151,428.78068,183,POOL_OUTLINE,LWPOLYLINE
199.62084,426.82815,183,POOL_OUTLINE,LWPOLYLINE
189.41631,423.77611,183,POOL_OUTLINE,LWPOLYLINE
179.59303,419.65901,183,POOL_OUTLINE,LWPOLYLINE
170.26182,414.52327,183,POOL_OUTLINE,LWPOLYLINE
161.52794,408.42683,183,POOL_OUTLINE,LWPOLYLINE
