x,y,theta
-5.470169478757891e-06,1.7685930911913688,-1.6194738138794318
-1.8506051466249396e-07,1.768593011190741,-1.5911741643728703
-7.170763914016165e-06,1.7685929071050355,-1.562867578826576
-5.5762026048150615e-06,1.7685927267295212,-1.534565843395884
-4.254336767109401e-06,1.7685925876390323,-1.506263953145291
-1.7668364677425608e-06,1.7685925024487035,-1.477962721995892
-2.1898491009419985e-06,1.7685924464851324,-1.4496598464426425
-7.881358753125678e-06,1.7685923039549198,-1.4213539929472703
-3.2301624749431213e-06,1.768592146742258,-1.3930539855589372
-4.6990263140589406e-06,1.7685920345440596,-1.3647505181705921
5.475906203478154e-07,1.768591975823106,-1.3364508475758203
-6.6225769211336605e-06,1.7685918898615738,-1.3081441585364415
-3.5698661726701886e-06,1.7685917456417335,-1.2798432484544653
-4.715670326893573e-06,1.7685916284076415,-1.25153996462965
-1.5235113850486925e-06,1.7685915401310695,-1.2232391332060777
-2.211015678654782e-06,1.7685914873087785,-1.194936109315788
-5.034791043412312e-06,1.76859138477295,-1.1666318783260015
-3.948701031819546e-06,1.7685912576665257,-1.1383298574593224
-8.504849456802965e-06,1.768591081420195,-1.1100246462847352
-2.8401958503954106e-06,1.7685909209028914,-1.0817252118499763
-5.278616884929477e-06,1.7685908060182363,-1.0534211961958238
6.22736568978155e-08,1.768590732223254,-1.0251215783713263
-5.470980275257276e-06,1.768590655694561,-0.9968158139094232
-3.3639674779095685e-06,1.7685905306791958,-0.9685143685055957
-4.360853955165389e-06,1.768590421379784,-0.9402111681773109
-3.1430754835470864e-06,1.7685903151974696,-0.9119092196588192
-2.2089489902787918e-06,1.7685902394828767,-0.8836071109295132
-5.327017918665966e-06,1.7685901328376938,-0.8553027115849634
-1.7811110086807247e-06,1.7685900322720993,-0.8270020792191022
-5.856517875768574e-06,1.7685899241891243,-0.7986971383430421
-6.107252621401216e-07,1.768589832691828,-0.7703974666180624
-4.957131430782802e-06,1.7685897539074493,-0.7420923725513342
-9.901954163282767e-07,1.7685896697608703,-0.7137919781914195
-4.7601696999688414e-06,1.768589588397978,-0.6854872103118441
-3.0325758305638217e-06,1.7685894781271614,-0.6571855500934807
-2.541048935489343e-06,1.7685893992731647,-0.6288831910000767
-2.862155245364484e-06,1.7685893228154623,-0.6005803726727716
-1.5168096435536071e-06,1.7685892608690659,-0.5722784966790879
-6.440655866524203e-06,1.7685891482525067,-0.54397307664967
-1.2633408823514714e-06,1.7685890392530323,-0.5156733662813524
-3.616461245470326e-06,1.768588970204846,-0.4873693988037755
2.093503906674954e-06,1.7685889486698303,-0.45906998998186976
-2.969200867286581e-06,1.7685889362959102,-0.43076449244614956
-1.3051133609387477e-06,1.768588875817073,-0.4024627982756921
-4.830473826156201e-06,1.768588789000867,-0.37415817059028855
-4.628489174263173e-06,1.7685886551423016,-0.34585564939936475
-2.102651706414882e-06,1.7685885599077027,-0.3175544411935318
-2.6576783196397002e-06,1.7685884925462751,-0.2892514912529993
-3.516326786967561e-07,1.7685884499806501,-0.26095015901190255
-7.03853998779147e-06,1.7685883453889586,-0.2326437430271917
-1.7214379124941281e-06,1.768588221441875,-0.2043441121211873
-3.2947791159254614e-06,1.7685881504638168,-0.17604058555133673
1.4494401573972304e-06,1.7685881243629271,-0.14774063067478815
-4.914624038093729e-06,1.7685880753365164,-0.11943439687162538
-4.399734802817967e-06,1.76858794352294,-0.09113205133188185
-2.496482340269557e-06,1.7685878459483566,-0.06283048973529892
-5.860103844193554e-07,1.7685878023324204,-0.03452893210651942
3.100582114841377e-08,1.768587794499112,-0.0062266439741569535
-6.17540039312553e-06,1.7685877075365108,0.022079501207302066
-1.085719919496908e-06,1.768587604798814,0.05037926138387139
-2.331890748580312e-06,1.76858755644121,0.07868260354201828
2.6710306318955546e-06,1.7685875612530857,0.10698241244571305
-4.814893320326252e-06,1.768587530923518,0.13528928049145517
-2.7109070551700754e-06,1.7685874244247852,0.16359072758854198
-2.3258741628229274e-06,1.7685873531598377,0.19189314703983307
6.691286552618081e-07,1.768587329719198,0.22019409096777887
-7.646778815706412e-08,1.7685873381264168,0.2484971486444656
-4.228569803976789e-06,1.768587277197236,0.2768021316136724
