x,y,theta
-0.1778436215205453,1.2808011380792312,1.5839381897671547
-0.16727683682846664,1.280875607754955,1.5835066300463243
-0.15666685107007391,1.280951375827659,1.5830388424012698
-0.14601330224551973,1.2810276501557698,1.5825348472687804
-0.1353158389015043,1.2811036331656698,1.5819946734667871
-0.12457412023923725,1.2811785221682435,1.581418358214691
-0.11378781621695712,1.2812515096828643,1.580805947148928
-0.10295660765056215,1.2813217837682735,1.580157494336719
-0.0920801863079233,1.2813885283606417,1.5794730622846798
-0.08115825500029673,1.2814509236182952,1.5787527219451132
-0.07019052766772196,1.2815081462731994,1.577996552717722
-0.059176729459964966,1.2815593699888617,1.5772046424481054
-0.04811659681241302,1.281603765724507,1.5763770874227347
-0.03700987751540711,1.2816405021053814,1.5755139923593946
-0.02585633077900311,1.2816687457988574,1.5746154703947939
-0.01465572729043676,1.2816876618962216,1.5736816430673919
-0.003407849266347955,1.281696414299825,1.572712640297195
0.007887509502860731,1.281694166115395,1.5717086003606386
0.019230543613825493,1.2816800800492114,1.570669669862836
0.03062143602022034,1.281653318809887,1.5695960037041798
0.04206035800779888,1.2816130455144727,1.5684877650447202
0.05354746917896754,1.2815584240985534,1.567345125262964
0.06502088088102032,1.2814915241250506,1.5662166405849867
0.07582289871618612,1.281449187396064,1.5656154448366886
0.08555762995775079,1.2814681014158746,1.5658498497184148
0.0942192666680208,1.2815646055202925,1.5669234534874308
0.10180653370098561,1.2817520759852474,1.5688361683678824
0.10831724780791288,1.2820412366407097,1.5715884527977053
0.11374835874374714,1.2824401590214414,1.5751812712757918
0.11809602299961534,1.2829542501768998,1.579616037113003
0.12135571084635156,1.283586228776973,1.5848945377113477
0.12352234765463643,1.2843360907162464,1.5910188418994489
0.12459049068773373,1.2852010660173825,1.5979911887814424
0.12455454268077044,1.2861755694755457,1.6058138575508423
0.12340900354500291,1.2872511481707738,1.614489017756414
0.12114876139212342,1.2884164297071088,1.6240185596310575
0.11776942376618266,1.289657075805177,1.6344039042923697
0.11326768944606515,1.2909557466646602,1.6456457939235474
0.10764176041568008,1.292292082297856,1.6577440624513242
0.10089179256072867,1.2936427077777244,1.6706973877656708
0.09302038231782664,1.2949812699928709,1.6845030271808978
0.08403308487049348,1.296278513993419,1.6991565386152576
0.07393895754801791,1.2975024072705055,1.7146514908721198
0.0627570946343226,1.298618054178624,1.7309745600314272
0.05093684032930041,1.2995734840931001,1.7477818419215723
0.03920141583042821,1.3003278073558455,1.7645192437383983
0.02761269914865685,1.3008830910349207,1.781141573096253
0.016163995062022582,1.3012445472066456,1.7976561950995453
0.004848282553954209,1.3014169754901737,1.8140705689710765
-0.006341750385263424,1.3014047626738552,1.830392237231088
-0.017413673914242016,1.3012118832204036,1.846628816059658
-0.0283752853367621,1.3008419004610503,1.8627879867529273
-0.03923457981155402,1.3002979683087756,1.8788774881837265
-0.049999722636570806,1.2995828333399422,1.8949051101747507
-0.06067902296302123,1.2986988371121178,1.9108786876937067
-0.0712809087912736,1.2976479186033187,1.9268060957821938
-0.0818139030897555,1.2964316166749623,1.9426952451254689
-0.09228660088389354,1.2950510724764748,1.958554078177876
-0.1027076471510043,1.293507031725188,1.9743905657525067
-0.11308571536257353,1.2917998468095178,1.9902127039896218
-0.12342948650944564,1.2899294786778586,2.0060285116149528
-0.13374762844791824,1.2878954984892064,2.0218460274014607
-0.14404877540371228,1.2856970890150259,2.03767330774739
-0.1543415074682306,1.2833330457954921,2.0535184242810383
-0.1646343299281617,1.2808017780658707,2.069389461406792
-0.17493551374827065,1.2781013284323706,2.085294408401179
-0.185241232888118,1.2752311012267634,2.1012321104392617
-0.19553270566046643,1.2721928248871837,2.1171903293548713
-0.20580399427894086,1.268986705331289,2.1331673017222252
-0.21605081613716307,1.2656128027901374,2.1491626066266996
-0.22626885042067982,1.2620712657623256,2.1651757996407888
-0.23645373712653212,1.2583623333287677,2.1812064107052755
-0.2466010762485788,1.254486337559396,2.1972539420397226
-0.25670642714789166,1.250443706001065,2.2133178660926935
-0.2667653081220478,1.2462349642355794,2.2293976235382864
-0.276773196188154,1.241860738495349,2.2454926213269184
-0.2867255270948869,1.237321758322755,2.2616022307992916
-0.2966160755007604,1.232619259191766,2.277724459955344
-0.3064029647842691,1.227763781333314,2.2938279580499366
-0.3160502176678651,1.22276625076315,2.3098851014165955
-0.32556250714306345,1.2176281820651598,2.3259008299487185
-0.33494634865867057,1.2123503388877932,2.34188160458932
-0.344208230348855,1.206933174546784,2.357833914699645
-0.3533545926272917,1.2013768391818571,2.3737642725368344
-0.3623918084128786,1.195681186994735,2.3896792080061866
-0.371326163884383,1.1898457835572078,2.405585263626323
-0.38016383966180417,1.1838699131887331,2.4214889896438763
-0.38891089231624093,1.1777525864124787,2.437396939235219
-0.397573236112919,1.171492547508264,2.4533156637321847
-0.40615662489755544,1.1650882821893507,2.4692517078100398
-0.4146666340374613,1.1585380254398625,2.4852116045731227
-0.4231086423378088,1.151839769556724,2.501201870476925
-0.4314878138559916,1.1449912724492375,2.517229000022718
-0.43980923752135226,1.1379899843974541,2.533299644190362
-0.448076683794386,1.1308333749415265,2.5494198856942774
-0.4562878662486167,1.1235208710583904,2.5655911394840576
-0.4644386515088424,1.1160525735229911,2.581813415763029
-0.4725247436286309,1.1084287095529286,2.598086619782759
-0.48054168990626034,1.1006496396401253,2.6144105518644967
-0.4884848815504427,1.0927158662238274,2.630784903458581
-0.49634955504826334,1.0846280423758745,2.6472092533711207
-0.5041307942641247,1.0763869804512682,2.663683064181603
-0.5118235332925823,1.067993660655317,2.68020567887283
-0.5193998750406498,1.059460501081618,2.696754843559133
-0.5267204825431808,1.0508579071220128,2.713201092337963
-0.5337401937682752,1.0422153082152277,2.7295003982193053
-0.5404671538165244,1.0335365202232532,2.7456585067373993
-0.5469097626088598,1.0248248418746488,2.761681421551799
-0.5530765454448514,1.01608311696487,2.777575300449188
-0.558976120712717,1.007313751163363,2.793346441526725
-0.5646171702097705,0.9985187289349988,2.8090012706751226
-0.5700084119151942,0.9896996304121592,2.8245463303109464
-0.5751585750538687,0.9808576480758202,2.839988269305569
-0.580076377284406,0.9719936031270808,2.8553338340523844
-0.5847705038451304,0.9631079614497227,2.8705898606130065
-0.589249588491244,0.9542008490834054,2.885763267880254
