x,y,theta
0.28271830027791145,1.4013595083346657,1.3419571616396055
0.28023581477109827,1.4038701436127141,1.3508766279450466
0.2771115061674671,1.4064789919360545,1.3602382347840853
0.27333565594831744,1.4091782856168122,1.3700458011538537
0.268898543694248,1.4119592638173746,1.3803031878224754
0.2637905574026322,1.4148121247553698,1.3910142406147763
0.25800231400156076,1.4177259790848218,1.4021827293850908
0.2515247906555237,1.4206888055769706,1.4138122824629455
0.24434946736426832,1.4236874103757338,1.42590631639903
0.2364684812013348,1.4267073912652626,1.438467960912181
0.22787479236236022,1.429733108547814,1.4514999790135388
0.21856236196181283,1.4327476642891728,1.4650046823833893
0.2085263412417819,1.4357328918362562,1.4789838421900283
0.19776327153108267,1.4386693576397125,1.4934385956717904
0.18627129391080313,1.4415363775140553,1.5083693489569159
0.17405036711669336,1.4443120495258894,1.5237756767621322
0.16111827671711262,1.446971601693248,1.5396453039823612
0.1478862836573559,1.4494513457113687,1.555694896123308
0.13479035002373269,1.451703054520514,1.5716259622668725
0.1218516539025706,1.453730684450737,1.5874269404783643
0.10906969561374244,1.4555404553068239,1.6031010555122345
0.09644344511283591,1.457138410154411,1.6186517204113349
0.0839713719923311,1.4585304001512247,1.634082523518253
0.07165147491843732,1.4597220712546686,1.649397216134159
0.05948131038787943,1.460718852666611,1.6645997008392959
0.04745802070971856,1.4615259468759674,1.679694020482735
0.03557836113323775,1.4621483211611115,1.6946843478454774
0.023838726068236074,1.4625907004164886,1.7095749759706358
0.012235174354424217,1.4628575611719232,1.7243703091539366
0.0007634535554832581,1.4629531266776927,1.7390748545809842
-0.01058097673629768,1.4628813629339337,1.7536932145963018
-0.02180292258099606,1.4626459755489256,1.7682300795821417
-0.03290856119660019,1.462250378019538,1.7826909938505153
-0.04393903194310559,1.4616965113540794,1.7971054052315427
-0.05494072728037816,1.4609845115688076,1.8115064729662365
-0.06591869941021736,1.4601147505503171,1.8258991573515395
-0.07687548684651478,1.459087504094496,1.840286700326219
-0.08781363534339487,1.4579029039009685,1.854672349925461
-0.09873568598372212,1.4565609380553572,1.869059356591423
-0.10964416330730457,1.455061451801719,1.8834509694911583
-0.12054156346499889,1.4534041486052536,1.897850432828478
-0.13143034238630705,1.4515885915076256,1.9122609821371537
-0.1423129039429639,1.4496142047800744,1.9266858405390233
-0.15319158809960254,1.447480275881201,1.9411282149561258
-0.16406865903589518,1.4451859577292527,1.9555912922608334
-0.17494629323208985,1.4427302713004075,1.9700782353525472
-0.18582656750802193,1.440112108566983,1.984592179147504
-0.19671144700806215,1.4373302357915225,1.9991362264690427
-0.207602773127023,1.4343832971946127,2.0137134438265223
-0.21850225137617355,1.4312698190158013,2.028326857072871
-0.22941143918592194,1.427988213989397,2.0429794469278004
-0.2403317336529162,1.424536786257222,2.0576741443602344
-0.2512643592332211,1.4209137367430449,2.0724138258179448
-0.2621961908063085,1.4171198398154314,2.087191313614426
-0.2730500527417906,1.4131689139579537,2.101954067489891
-0.2838006630393483,1.4090671566103803,2.1166857821590863
-0.29444978183935944,1.4048159578381612,2.1313891745083104
-0.3049992576077623,1.4004165686885572,2.146067016855838
-0.31545098984147685,1.395870106426775,2.1607221151898557
-0.32580691659940314,1.3911775556865775,2.175357304850597
-0.3360690022658157,1.3863397699803646,2.1899754462955556
-0.3462392255365397,1.3813574735541743,2.2045794209356213
-0.3563195676257853,1.3762312635732012,2.219172127035664
-0.3663120006820428,1.3709616126275606,2.2337564756663646
-0.3762184764088702,1.3655488715481832,2.2483353866995337
-0.3860409148790773,1.3599932725265296,2.2629117848337454
-0.3957811935373285,1.354294932532119,2.2774885956416604
-0.40544113638152884,1.3484538570250473,2.292068741626739
-0.4150225033157659,1.3424699439620407,2.3066551382783995
-0.42452697966937525,1.3363429880959896,2.321250690115491
-0.4339561658758185,1.330072685571054,2.335858286706765
-0.4433115673062612,1.3236586388170084,2.350480798657177
-0.452594584257319,1.3171003617468067,2.365121073551559
-0.46180560470761634,1.3103976059419358,2.3797812449189273
-0.4709205318281281,1.3035590096520155,2.3944446488060915
-0.47991399646879074,1.2965947323462832,2.409093149264544
-0.48878873864166256,1.2895052658064177,2.4237299165057546
-0.49754897872013976,1.2822903743486465,2.4383593115764945
-0.5061988532441885,1.274949639799524,2.452985702341362
-0.5147424023769596,1.2674824674914205,2.4676134597939594
-0.5231835575858159,1.259888092414016,2.4822469543872607
-0.5315261295092478,1.2521655855330118,2.496890552355449
-0.5397737959774598,1.2443138602893675,2.511548612002679
-0.5479300901533115,1.2363316792973156,2.526225479931446
-0.555998388765057,1.2282176612619935,2.540925487184894
-0.5639819004053455,1.2199702881406453,2.555652945277526
-0.5718836538729029,1.2115879125749343,2.570412142087851
-0.5797064865400434,1.203068765623247,2.585207337589317
-0.5874530327273936,1.1944109648270484,2.600042759391556
-0.5951257120798311,1.1856125226437129,2.614922598071283
-0.6027267179340356,1.1766713552841177,2.6298510022660366
-0.6102580056773134,1.1675852919930323,2.6448320735081676
-0.6177212811034165,1.1583520848112574,2.6598698607780378
-0.6251179886016215,1.1489694189551314,2.674968354604518
-0.6324142268040239,1.1394544900727759,2.690100785725397
-0.639477224279554,1.129882306489319,2.7051524036933383
-0.6462747704691703,1.120276135888629,2.7200946280607416
-0.6528064645685357,1.1106420686874647,2.734926483644168
-0.6590723149591081,1.1009859917364317,2.7496472056047905
-0.6650727181992453,1.09131357973936,2.7642562333369565
-0.6708084378303759,1.081630288157403,2.778753204030467
-0.6762805831350258,1.071941347534924,2.7931379459641406
-0.6814905879718658,1.0622517591775738,2.8074104715854684
-0.6864401898013527,1.0525662921075867,2.8215709704283025
-0.6911314090035232,1.0428894812175316,2.8356198019171064
-0.6955665285785645,1.0332256265405897,2.84955748810356
-0.69974807430962,1.0235787935536873,2.8633847063781026
-0.7036787954551035,1.013952814430062,2.8771022821943335
-0.7073616460291973,1.0043512901569271,2.8907111818425344
-0.7107997667180239,0.994777593435872,2.9042125053039394
-0.713996467469898,0.9852348722853351,2.917607479214266
-0.7169552107896013,0.9757260542667838,2.9308974499619502
-0.7196795957589976,0.9662538512588764,2.9440838769438065
-0.7221733427980196,0.956820764707902,2.9571683259968786
-0.7244539637718962,0.947418590328215,2.9701668578146094
-0.7267470306970503,0.9378766160352143,2.983317089525505
-0.729235552953569,0.9280470436533189,2.9968191862967295
-0.7319272063059478,0.9179126651127075,3.0106906181728164
-0.7348235302308992,0.907459809283528,3.0249434564672804
-0.7379250155444393,0.8966744172384583,3.0395898244597
-0.7412310003301378,0.8855420771625534,3.054641849478158
-0.74473955915048,0.8740480697704099,3.0701116069609498
-0.748447385972832,0.862177425646746,3.0860110558072327
-0.7523496714700632,0.8499149960055205,3.1023519643354156
-0.7564399756254049,0.8372455384197155,3.119145826195836
-0.7607100968887653,0.8241538190954008,3.1364037656408996
-0.7651499394943374,0.8106247332419411,-3.1290488755375274
-0.7697473809576386,0.7966434450110853,-3.1108314267132697
-0.7744881422221099,0.7821955483253856,-3.0921198606864193
-0.7793556634121731,0.7672672496770631,-3.0729057059098484
-0.7843309886586205,0.7518455736376767,-3.053181506108766
-0.7893926639831572,0.7359185913552121,-3.0329409836160486
-0.7945166527295138,0.7194756717247693,-3.012179212616304
-0.7996762734918827,0.702507754180029,-2.9908928008564017
-0.804841438822421,0.685008499672656,-2.9690811379822555
-0.8096127963272384,0.6674210645893119,-2.947294501874149
-0.8130371747911255,0.6509482057777566,-2.9269915491640446
-0.8150219614156448,0.6358336720078319,-2.908424555423523
-0.8156355570112792,0.6221187493949911,-2.8916036457826344
-0.8149448599742843,0.6098312899306332,-2.876532699887249
-0.8130134653413583,0.5989874181765307,-2.8632108858952523
-0.8099002440761303,0.589593180842861,-2.851634049904622
-0.8056582562555751,0.581646073350308,-2.8417959429496817
-0.8003339483223042,0.5751363978951802,-2.8336892775395848
-0.7939665859041414,0.5700484242947342,-2.8273066126754545
-0.7865878783335183,0.5663613378940047,-2.8226410707055476
-0.7782217576822938,0.5640499683802784,-2.8196868916871405
-0.76888428293771,0.5630853000215491,-2.8184398315592927
-0.7585836482316326,0.5634347682880155,-2.8188974098285478
-0.747320282390569,0.5650623507034448,-2.8210590109994382
-0.7350870352323515,0.5679284617875566,-2.824925842006833
-0.7218694538458651,0.571989663704895,-2.830500745722829
-0.7076461594140119,0.5771982063218075,-2.837787868528152
-0.6923893418229633,0.5835014133150502,-2.846792178245905
-0.6760653950986795,0.5908409352487322,-2.8575188277533745
-0.6586357212547715,0.5991518965323075,-2.8699723596576296
-0.6238497243906665,0.625106681376689,-2.910442828725433
-0.5212080771445896,0.7048658625705659,-3.049528462054201
-0.4140695601784666,0.7666055537520297,3.101823971313685
-0.38762260913288005,0.7751536212196376,3.0804998017081022
-0.3755873475336182,0.7761498634279437,3.0778891368203034
-0.3635438616400321,0.7771181090225944,3.0752691797988154
-0.35149211890183596,0.7780580691714213,3.0726400521022317
-0.3394320890690716,0.7789694586275839,3.0700018766219035
-0.3273637441670119,0.7798519958156624,3.067354777663903
-0.3152870584698298,0.7807054029169077,3.064698880930824
-0.30320200847213674,0.7815294059539777,3.062034313502247
-0.29110857285940345,0.7823237348746708,3.0593612038151896
-0.2790067324766112,0.7830881236348798,3.056679681643688
-0.2668964702951063,0.7838223102807013,3.0539898780774797
-0.254777771378392,0.7845260370293835,3.0512919255007107
-0.24265062284577182,0.7851990503494449,3.0485859575692853
-0.23051501383499817,0.7858411010395098,3.045872109188302
-0.21837093546293584,0.786451944306136,3.0431505164883275
-0.2062183807850062,0.7870313398403385,3.040421316801446
-0.1940573447530081,0.787579051892881,3.037684648636576
-0.18188782417148722,0.7880948493482322,3.034940651654246
-0.16970981765261564,0.7885785057971466,3.032189466640766
-0.15041776517519095,0.7904605421084006,3.02043152271016
-0.045528826277040677,0.8021346316522696,2.9014136908981314
0.07888569089281126,0.7997521519349411,2.758805476798023
0.1926965841782049,0.7819280882291348,2.6277310053930467
0.22664504246205122,0.7754837793317776,2.5969974982246438
0.24815819002322304,0.7719596233852061,2.5821528990088547
0.2679044208963041,0.7687078306167335,2.569550617111398
0.28591062804292094,0.765835820872353,2.559178892437904
0.302201630284111,0.763438341436778,2.5510257491957393
0.31679822194913165,0.7615982937251634,2.545080513161629
0.3297156482401267,0.7603875252841402,2.5413349806810768
0.3409624629980635,0.7598675070233429,2.539784257804813
0.3505397311344514,0.7600898352024335,2.540427285642301
0.35844054844119155,0.7610965136641022,2.5432670627436362
0.36464986516166525,0.7629199849665286,2.5483105682718517
0.3691446153306332,0.76558289064732,2.555568381923057
0.3718941704052539,0.7690975522991835,2.5650539889562705
0.3728611520436174,0.7734651780437607,2.576782752311866
0.37200265371126545,0.7786748149866318,2.590770529793769
0.36927193232565303,0.7847020888422158,2.6070319140292835
0.364620636903322,0.7915077983266993,2.62557807804851
0.35800163791653594,0.7990364646186435,2.6464142216605993
0.34937250482427595,0.807214974474718,2.669536635212337
0.3386996457259525,0.8159514969097932,2.694929429295727
0.32598491623931675,0.8251263826079258,2.7225345113356827
0.3121965948272332,0.8342541682909133,2.7511384193974173
0.2986910140735623,0.8428010592655462,2.7791187932451304
0.28559308423650664,0.8507606393897593,2.806363068581514
0.2729248403014653,0.8581659300220806,2.8328795856555926
0.2607024388264971,0.8650501480528797,2.8586802087491616
0.24893663445728564,0.871446238267272,2.883779840787491
0.23763326886740857,0.8773864906099097,2.9081959687832093
0.22679375705198132,0.8829022357843885,2.9319482453070442
0.21641555917126679,0.8880236113135855,2.9550581090774335
0.20649262911282615,0.8927793895530157,2.9775484460420607
0.19701583354401414,0.8971968590346132,2.9994432909655515
0.18797333742346453,0.9013017507855078,3.020767568513426
0.17935095373412654,0.9051182017938856,3.0415468720901524
0.1711324566142727,0.908668748482195,3.0618072782061834
0.16329985813624476,0.9119743438176497,3.0815751938698313
0.15583364976003283,0.9150543924817482,3.100877234384349
0.14871301001749845,0.9179267992916565,3.119740128941242
0.1419159803082027,0.9206080267879702,3.1381906515062354
0.1354196108501025,0.9231131585578727,-3.126929732510993
0.12918963109222936,0.9254573762747825,-3.1092122965895905
0.123009574394762,0.9276774843627112,-3.0916072720817205
0.11670042936476892,0.9297975513286513,-3.0739196420321986
0.1102574562880047,0.9318150712953318,-3.0561418064032173
0.10368233334080602,0.9337266070824861,-3.03827292638454
0.09697701897099933,0.9355286845723149,-3.0203123313786038
0.0901437665773208,0.9372178014926553,-3.0022595293615293
0.08318513885652215,0.938790437190014,-2.984114217171746
0.07610402170472937,0.9402430634089799,-2.9658762906670937
0.06890363755375313,0.9415721560864256,-2.9475458546880664
0.06158755801581651,0.9427742081599891,-2.9291232327597645
0.0541597157041003,0.9438457433802674,-2.910608976460701
0.046624415090983244,0.9447833311051113,-2.892003874382077
0.03898634226244292,0.9455836020422779,-2.8733089605980706
0.031250573424042576,0.9462432648937632,-2.8545255225641033
0.023422582013138456,0.9467591238413452,-2.835655108357819
0.015508244272783672,0.9471280967984461,-2.8166995331759233
0.007513843145639432,0.9473472343385432,-2.797660884999304
-0.0005539296496533523,0.9474137391952102,-2.7785415293382694
-0.008687973487860075,0.9473249862136816,-2.7593441129732517
-0.016877387394308614,0.9470786235755859,-2.7400752610753796
-0.02508583745339365,0.9466735011102995,-2.7207695539285823
-0.033305319976525895,0.9461089146239869,-2.7014333391030596
-0.04155011140566568,0.9453833885374213,-2.682049989986225
-0.04983446692339124,0.9444947518180572,-2.6626027770909912
-0.05817233947730497,0.9434401448475522,-2.6430751173534173
-0.06657733676280977,0.942216022246053,-2.623450579232592
-0.07506267502151526,0.9408181549229404,-2.6037128906121034
-0.0836411291035401,0.939241631761426,-2.583845949934853
-0.09232497826620155,0.9374808614068082,-2.563833841009821
-0.10112594721321323,0.9355295746952249,-2.5436608519340425
-0.11005514191776156,0.9333808283315527,-2.5233114985763114
-0.11912297982157814,0.9310270105015744,-2.502770553070129
-0.1283391140640968,0.9284598491839702,-2.4820230777593535
-0.13771235147376054,0.9256704240109582,-2.4610544650291266
-0.14725056414925708,0.9226491826110299,-2.4398504834362407
-0.1569605945781256,0.919385962450391,-2.4183973305214876
-0.16684815438207481,0.9158700192689861,-2.3966816926443544
-0.1769177169511001,0.9120900632774879,-2.3746908121187973
-0.18717240442950914,0.9080343043391496,-2.3524125618504224
-0.19750065803180952,0.9037158337873533,-2.3299605587894487
-0.20724333470750012,0.8992831181727338,-2.3080574720927647
-0.2161548953144591,0.8948202328420746,-2.286976925045384
-0.22422812834142847,0.8903621507950668,-2.2667312440663605
-0.2314607313142709,0.8859412514755554,-2.247328768718504
-0.23785440484320639,0.8815872249179534,-2.228774590861633
-0.243414263181407,0.8773269831006336,-2.211070960159659
-0.24814826823295516,0.8731846333378663,-2.1942176849197788
-0.2520666956679443,0.8691815031881448,-2.1782125210878998
-0.2551816389807416,0.8653362065879,-2.1630515439665516
-0.25750655489359714,0.8616647415308483,-2.148729498801383
-0.2590558514894229,0.8581806104764349,-2.1352401277650825
-0.2598445188493677,0.8548949556766768,-2.1225764720385736
-0.25988780074781853,0.8518167026701305,-2.110731148645986
-0.2592009050724977,0.8489527062393307,-2.0996966024599977
-0.25779875005084485,0.8463078941134009,-2.089465334365735
-0.2556957430155713,0.8438854045926384,-2.080030106988741
-0.2529055882928634,0.8416867150565017,-2.071384129669153
-0.24944112079939515,0.839711758984423,-2.0635212245274372
-0.24531416204968415,0.8379590296712239,-2.056435975540544
-0.24053575153282172,0.8364255635120714,-2.050123431914437
-0.2351668144095271,0.8350922427952446,-2.0445176966767193
-0.2293168920838126,0.833924965575505,-2.0394915291701823
-0.22299793119176956,0.8329164566608066,-2.035032172585211
-0.216208712600197,0.8320622102084142,-2.031142192160683
-0.20894810807761666,0.8313567960206956,-2.0278237975922613
-0.20121504710813903,0.8307938672502966,-2.0250788779833333
-0.19300849094976089,0.8303661677047065,-2.0229090320403555
-0.18432741402541303,0.8300655385931895,-2.0213155932727784
-0.17517079271098934,0.8298829246557603,-2.0202996499999926
-0.16553760156081965,0.8298083797121469,-2.019862060011371
-0.15542681699549818,0.8298310717655473,-2.0200034597592484
-0.1448374284602906,0.8299392878927772,-2.020724267998145
-0.13376845704304677,0.8301204392484018,-2.022024683816831
-0.12221898152245564,0.8303610666040298,-2.023904679036818
-0.11018817178822875,0.8306468469365472,-2.0263639849848487
-0.09767532954037549,0.8309626016682177,-2.029402073679408
-0.08467993613088155,0.8312923072467538,-2.033018133505845
-0.07120170735152309,0.8316191088338627,-2.037211039497866
-0.05724065490125384,0.831925337943499,-2.0419793183877775
-0.04279715417892972,0.8321925349347212,-2.0473211086411482
-0.02787201794311673,0.8324014773155515,-2.053234115751777
